id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
19781,19778,variation,859400007337,PROTEINA ISOFIT CHOCOLATE SHAKE 30 SERV. NUTREX,49,47,instock,instock,True,59.99,59.99,stock+/-
19802,19800,variation,850026029055,WHEY 100% VAINILLA 2 LBS NUTREX,71,105,instock,instock,True,48.99,48.99,stock+/-
21393,21391,variation,811662029489,MASS EXTREME 2500 VAINILLA ICE CREAM MUTANT,59,57,instock,instock,True,49.99,49.99,stock+/-
19309,19304,variation,810121053980,EVP 3D POLAR CHRRY FROST- EVOGEN,10,9,instock,instock,True,49.99,49.99,stock+/-
19415,19402,variation,817189025270,EVP XTREME N.O.TROPIC THUNDER- EVOGEN,3,2,outofstock,outofstock,True,49.99,49.99,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,448,416,instock,instock,True,29.99,29.99,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,112,103,instock,instock,True,95.99,95.99,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,364,361,instock,instock,True,39.99,39.99,stock+/-
18958,18955,variation,631656716979,MASS TECH -EXTREME 2000- VAINILLA 2000 6 LBS MUSCLETECH,4,3,outofstock,outofstock,True,52.99,52.99,stock+/-
19010,19008,variation,612590415838,PREMIUN WHEY LANDERFIT CHOCOLATE 26 SERVING,18,17,instock,instock,True,38.99,38.99,stock+/-
21547,21545,variation,650076635202,BCCA GRAPE FLAVOR 30 SERVING,85,91,instock,instock,True,29.99,29.99,stock+/-
21335,0,simple,817189020510,ISOJET VAINILLA BEAN 1.85 LBS 28 SERVING EVOGEN,16,15,instock,instock,True,58.99,58.99,stock+/-
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,350,338,instock,instock,True,43.2,3.60,stock+/-
18856,18854,variation,713101732038,PROLIVE BIO6 COFFEE LOVERS DE 6 LB IMPULSE,43,35,instock,instock,True,106.99,106.99,stock+/-
18188,18186,variation,703556204822,PROLIVE BIO5 WHITE CHOCORAINBOW DE 5 LB IMPULSE,27,28,instock,instock,True,95.99,95.99,stock+/-
18891,18887,variation,608631655431,CREATINA STIM PRO WATERMELON IMPULSE,44,43,instock,instock,True,32.99,32.99,stock+/-
19803,19800,variation,850060362675,WHEY 100% COOKIES AND CREAN 2LBS NUTREX,77,109,instock,instock,True,48.99,48.99,stock+/-
14413,0,simple,799142775425,BODY RESTORE 60 CAPSULAS- LANDERFIT,21,20,instock,instock,True,22.99,22.99,stock+/-
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,63,62,instock,instock,True,95.99,95.99,stock+/-
19064,19061,variation,650076635257,VMS-PROTEIN ISOLATE-HIDROLIZED BIO-ACTIVE DE FRESA 5LB,115,103,instock,instock,True,95.99,95.99,stock+/-
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,125,123,instock,instock,True,57.6,4.00,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,330,326,instock,instock,True,43.2,3.60,stock+/-
19032,19029,variation,850039445798,CBUM PROTEINA 2 LBS  ITOLATE BIRTHAY CAKE,16,0,outofstock,instock,True,54.99,54.99,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,242,241,instock,instock,True,49.99,49.99,stock+/-
21458,0,simple,650076635196,BCCA FRUIT PONCHS FLAVOR 30 SERVING,95,83,instock,instock,True,29.99,29.99,stock+/-
19874,19871,variation,748927023374,AMINO ENERGY FRUIT FUSION 585G,106,100,instock,instock,True,59.99,59.99,stock+/-
18893,18887,variation,608631655424,CREATINA STIM PRO52 SERV. FRUIT PUNCH IMPULSE,55,53,instock,instock,True,32.99,32.99,stock+/-
18871,18869,variation,745560722039,L- CARNITINA 3500 MANGO ALEGRE IMPULSE,1,0,outofstock,outofstock,True,29.99,29.99,stock+/-
20432,20430,variation,842595121650,C4 PERFORMANCE 16OZ FRUIT PUNCH,74,72,instock,instock,True,3.80,3.80,stock+/-
18189,18186,variation,703556204846,PROLIVE BIO5 CARAMEL PEANUT BUTTER DE 5 LBS IMPULSE,39,40,instock,instock,True,95.99,95.99,stock+/-
18194,18186,variation,608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,230,229,instock,instock,True,95.99,95.99,stock+/-
19031,19029,variation,860007286902,CBUM PROTEINA  ISOLATADA 2 LBS VAINILLA OATMEAL COOKIES,12,0,outofstock,instock,True,54.99,54.99,stock+/-
9602,0,simple,850039445668,RAW-ESSENTIAL - PRE-WORKOUT ORANGE 30 SERVING,792,781,instock,instock,True,47.99,47.99,stock+/-
21454,0,simple,810121050286,EVOFUSION CHOCOLATE PEANUTBUTTER 4.78 LBS EVOGEN,307,345,instock,instock,True,89.99,89.99,stock+/-
