id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),722,711,instock,instock,True,57.6,5.00,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,333,331,instock,instock,True,24.99,24.99,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,215,214,instock,instock,True,49.99,49.99,stock+/-
21454,0,simple,810121050286,EVOFUSION CHOCOLATE PEANUTBUTTER 4.78 LBS EVOGEN,400,399,instock,instock,True,89.99,89.99,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,780,778,instock,instock,True,43.2,3.60,stock+/-
18952,18946,variation,829263000066,NITRO UP BLEND VAINILLA 5 LBS - MUSCLEOLOGY,5,4,outofstock,outofstock,True,74.99,74.99,stock+/-
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,608,600,instock,instock,True,43.2,3.60,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1505,1497,instock,instock,True,57.6,4.00,stock+/-
19780,19778,variation,853237000738,PROTEINA ISOFIT COOKIES &CREAM 30 SERV. NUTREX,50,49,instock,instock,True,62.99,62.99,stock+/-
11149,0,simple,829263210137,CATEGORY 5 - CREATINA POWDER STIM FREE PREWORKOUT - MUSCLEOLOGY,23,20,instock,instock,True,34.99,34.99,stock+/-
20408,11808,variation,891597006427,RTD CARNIVOR SALTED CARAMEL 500ML (MUSCLE MEDS),657,647,instock,instock,True,57.6,5.00,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,816,796,instock,instock,True,43.2,3.60,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,85,84,instock,instock,True,99.99,99.99,stock+/-
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,75,71,instock,instock,True,99.99,99.99,stock+/-
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,63,62,instock,instock,True,45.6,3.80,stock+/-
11803,0,simple,713101732076,PROTEINA VEGANA DE 4 LBS PANCAKE IMPULSE,9,8,instock,instock,True,80.99,80.99,stock+/-
9200,0,simple,612590416019,"OMEGA 3, ACEITE DE PESCADO LANDERFIT",230,229,instock,instock,True,25.99,25.99,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1261,1253,instock,instock,True,24.99,24.99,stock+/-
22133,22131,variation,810121056066,EVP XTREME AQ PREWORKOUT TANGERINE BLAST EVOGEN,428,427,instock,instock,True,4.99,4.99,stock+/-
18858,18854,variation,713101732007,PROLIVE BIO5 SUNDEY CARAMEL DE 6 LB IMPULSE,47,46,instock,instock,True,115.99,115.99,stock+/-
21394,21391,variation,811662029502,MASS EXTREME 2500 COOKIES & CREAM MUTANT,48,47,instock,instock,True,49.99,49.99,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,727,715,instock,instock,True,43.2,3.60,stock+/-
22134,22131,variation,810121056059,EVP XTREME AQ PREWORKOUT TROPICAL SPLASH EVOGEN,452,449,instock,instock,True,4.99,4.99,stock+/-
19031,19029,variation,860007286902,CBUM PROTEINA ISOLATADA 2 LBS VAINILLA OATMEAL COOKIES,70,55,instock,instock,True,64.99,64.99,stock+/-
18934,18932,variation,7503013595776,WHEY PROTEIN 5 LBS DUTCH CHOCOLATE,5,4,outofstock,outofstock,True,75.99,75.99,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2100,2088,instock,instock,True,45.6,3.80,stock+/-
21460,0,simple,650076635226,GLUTAMINE 80SERVING UNFLAVORED,435,434,instock,instock,True,29.99,29.99,stock+/-
21546,21545,variation,650076635196,BCCA FRUIT PONCHS FLAVOR 30 SERVING,56,55,instock,instock,True,29.99,29.99,stock+/-
20432,20430,variation,842595121650,C4 PERFORMANCE 16OZ FRUIT PUNCH,20,21,instock,instock,True,3.80,3.80,stock+/-
21547,21545,variation,650076635202,BCCA GRAPE FLAVOR 30 SERVING,61,60,instock,instock,True,29.99,29.99,stock+/-
20466,20464,variation,842595106572,C4 PERFORMANCE ENERGY 16OZ STRAWBERY WATTERMELON ICE,62,61,instock,instock,True,45.6,3.80,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,198,196,instock,instock,True,99.99,99.99,stock+/-
19856,19843,variation,748927026665,AMINO ENERGY FRUIT FUSION 270 G,124,123,instock,instock,True,32.99,32.99,stock+/-
18979,18977,variation,850044753857,PROTEINA DE 4.8 LB VAINILLA PRIMEVAL LABS,41,40,instock,instock,True,74.99,74.99,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,712,711,instock,instock,True,43.2,3.60,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,188,187,instock,instock,True,44.99,44.99,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,783,771,instock,instock,True,43.2,3.60,stock+/-
