id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,454,453,instock,instock,True,29.99,29.99,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1565,1566,instock,instock,True,57.6,4.00,stock+/-
20471,20464,variation,842595121766,C4 PERFORMANCE COSMIC RAINBOW,115,114,instock,instock,True,45.6,3.80,stock+/-
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,63,62,instock,instock,True,45.6,3.80,stock+/-
18856,18854,variation,713101732038,PROLIVE BIO6 COFFEE LOVERS DE 6 LB IMPULSE,44,43,instock,instock,True,106.99,106.99,stock+/-
20472,20464,variation,842595121759,C4 PERFORMANCE ENERGY 16OZ STRAWBERRY BLAST,87,86,instock,instock,True,45.6,3.80,stock+/-
108,0,simple,745560722015,"CREATINE SUPER ATP, 80 SERVS). 400G (UNFLAVORED) (CREATINA)",22,21,instock,instock,True,29.99,29.99,stock+/-
19010,19008,variation,612590415838,PREMIUN WHEY LANDERFIT CHOCOLATE 26 SERVING,21,19,instock,instock,True,38.99,38.99,stock+/-
20473,20464,variation,842595134971,C4 PERFORMANCE ENERGY 16OZ GREEN APPLE JOLLY RANCHER,66,64,instock,instock,True,45.6,3.80,stock+/-
9200,0,simple,612590416019,"OMEGA 3, ACEITE DE PESCADO LANDERFIT",93,92,instock,instock,True,21.99,21.99,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,389,388,instock,instock,True,43.2,3.60,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,336,331,instock,instock,True,43.2,3.60,stock+/-
19190,19183,variation,705016353439,ISO 100 FRUTY PEBLLES 5 LBS DYMATIZE,14,13,instock,instock,True,140,140.00,stock+/-
18188,18186,variation,703556204822,PROLIVE BIO5 WHITE CHOCORAINBOW DE 5 LB IMPULSE,28,27,instock,instock,True,95.99,95.99,stock+/-
19410,19402,variation,817189029117,EVP XTREME SMASHIN PASSION ORANGE,7,6,outofstock,instock,True,49.99,49.99,stock+/-
11255,0,simple,850030689450,VITAMIN D3 REVIVE,53,52,instock,instock,True,20.99,20.99,stock+/-
21458,0,simple,650076635196,BCCA FRUIT PONCHS FLAVOR 30 SERVING,97,95,instock,instock,True,29.99,29.99,stock+/-
