id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
22132,22131,variation,810121056073,EVP XTREME PREWORCOUT AQ SOUR BLUE GUMMY EVOGEN,428,427,instock,instock,True,4.99,4.99,stock+/-
20409,11808,variation,891597006113,RTD CARNIVOR 500ML VAINILLA (MUSCLE MEDS),784,783,instock,instock,True,57.6,5.00,stock+/-
14415,0,simple,703556204785,CORESHIELD -XR MULTIVITAMINAS,28,27,instock,instock,True,24.99,24.99,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,698,696,instock,instock,True,43.2,3.60,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1553,1551,instock,instock,True,57.6,4.00,stock+/-
14440,0,simple,612590416200,ULTRA GLUTAMINA 60 SERVING- LANDERFIT,22,21,instock,instock,True,25.99,25.99,stock+/-
18873,18869,variation,745560722030,L- CARNITINA 3500 PIÑA COLADA IMPULSE,3,2,outofstock,outofstock,True,29.99,29.99,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,180,179,instock,instock,True,44.99,44.99,stock+/-
9200,0,simple,612590416019,"OMEGA 3, ACEITE DE PESCADO LANDERFIT",227,226,instock,instock,True,25.99,25.99,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,718,715,instock,instock,True,43.2,3.60,stock+/-
19410,19402,variation,817189029117,EVP XTREME SMASHIN PASSION ORANGE,5,4,outofstock,outofstock,True,49.99,49.99,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,227,226,instock,instock,True,99.99,99.99,stock+/-
19851,19843,variation,748927051698,AMINO ENERGY STRAWBERRY LIMON 270 G,53,52,instock,instock,True,32.99,32.99,stock+/-
20408,11808,variation,891597006427,RTD CARNIVOR SALTED CARAMEL 500ML (MUSCLE MEDS),798,797,instock,instock,True,57.6,5.00,stock+/-
20475,20464,variation,842595131277,C4 PERFORMANCE 16OZ POPSICLE GRAPE,174,172,instock,instock,True,45.6,3.80,stock+/-
18979,18977,variation,850044753857,PROTEINA DE 4.8 LB VAINILLA PRIMEVAL LABS,38,37,instock,instock,True,74.99,74.99,stock+/-
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,74,73,instock,instock,True,99.99,99.99,stock+/-
11247,0,simple,850030689467,NAC REVIVE,17,16,instock,instock,True,29.99,29.99,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,1011,1010,instock,instock,True,43.2,3.60,stock+/-
21547,21545,variation,650076635202,BCCA GRAPE FLAVOR 30 SERVING,60,59,instock,instock,True,29.99,29.99,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,282,281,instock,instock,True,29.99,29.99,stock+/-
21393,21391,variation,811662029489,MASS EXTREME 2500 VAINILLA ICE CREAM MUTANT,40,41,instock,instock,True,49.99,49.99,stock+/-
22133,22131,variation,810121056066,EVP XTREME AQ PREWORKOUT TANGERINE BLAST EVOGEN,424,421,instock,instock,True,4.99,4.99,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1228,1220,instock,instock,True,24.99,24.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,1298,1297,instock,instock,True,29.99,29.99,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,213,211,instock,instock,True,49.99,49.99,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,317,318,instock,instock,True,24.99,24.99,stock+/-
11224,0,simple,850030689153,OPTIZINC REVIVE,17,16,instock,instock,True,20.99,20.99,stock+/-
21394,21391,variation,811662029502,MASS EXTREME 2500 COOKIES & CREAM MUTANT,43,42,instock,instock,True,49.99,49.99,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,84,82,instock,instock,True,99.99,99.99,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,746,744,instock,instock,True,43.2,3.60,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2071,2065,instock,instock,True,45.6,3.80,stock+/-
9602,0,simple,850039445668,RAW-ESSENTIAL - PRE-WORKOUT ORANGE 30 SERVING,760,757,instock,instock,True,47.99,47.99,stock+/-
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),764,762,instock,instock,True,57.6,5.00,stock+/-
9175,0,simple,612590416064,LIPO REVOLUTION STIM FREE 60 CAPSULAS- LANDERFIT,158,157,instock,instock,True,20.5,20.50,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,75,74,instock,instock,True,99.99,99.99,stock+/-
18195,18186,variation,703556204815,PROLIVE BIO5 BUTTER BLASTER DE 5 LBS IMPULSE,118,116,instock,instock,True,99.99,99.99,stock+/-
