id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,377,376,instock,instock,True,24.99,24.99,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,806,794,instock,instock,True,43.2,3.60,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,830,829,instock,instock,True,43.2,3.60,stock+/-
21335,0,simple,817189020510,ISOJET VAINILLA BEAN 1.85 LBS 28 SERVING EVOGEN,2,1,outofstock,outofstock,True,58.99,58.99,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1538,1536,instock,instock,True,57.6,4.00,stock+/-
9723,0,simple,666222097404,SUPER FAT BURNER + (MHP),59,58,instock,instock,True,19.99,19.99,stock+/-
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,77,74,instock,instock,True,57.6,4.00,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,284,283,instock,instock,True,39.99,39.99,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2158,2157,instock,instock,True,45.6,3.80,stock+/-
21546,21545,variation,650076635196,BCCA FRUIT PONCHS FLAVOR 30 SERVING,66,65,instock,instock,True,29.99,29.99,stock+/-
19062,19061,variation,65007665240,VMS-PROTEIN ISOLATE -HIDROLIZED BIO-ACTIVE VAINILLA 5 LBS,14,13,instock,instock,True,99.99,99.99,stock+/-
18978,18977,variation,850044753833,PROTEINA DE 4.8 LB COOKIE & CREAM PRIMEVAL LABS,30,29,instock,instock,True,74.99,74.99,stock+/-
18911,18910,variation,812135021665,XTEND ORIGINAL 90 SERV. ITALIAN BLOOD ORANGE,6,5,outofstock,outofstock,True,59.99,59.99,stock+/-
9200,0,simple,612590416019,"OMEGA 3, ACEITE DE PESCADO LANDERFIT",239,236,instock,instock,True,25.99,25.99,stock+/-
20471,20464,variation,842595121766,C4 PERFORMANCE COSMIC RAINBOW,107,106,instock,instock,True,45.6,3.80,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,786,785,instock,instock,True,43.2,3.60,stock+/-
20472,20464,variation,842595121759,C4 PERFORMANCE ENERGY 16OZ STRAWBERRY BLAST,48,47,instock,instock,True,45.6,3.80,stock+/-
108,0,simple,745560722015,"CREATINE SUPER ATP, 80 SERVS). 400G (UNFLAVORED) (CREATINA)",497,496,instock,instock,True,29.99,29.99,stock+/-
20474,20464,variation,842595106596,C4 PERFORMANCE ENERGY 16OZ FROZEN BOMBSICLE,25,23,instock,instock,True,45.6,3.80,stock+/-
20465,20464,variation,842595111071,C4 PERFORMANCE16OZ CHERRYLIMEADE,71,70,instock,instock,True,45.6,3.80,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1343,1338,instock,instock,True,24.99,24.99,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,786,783,instock,instock,True,43.2,3.60,stock+/-
18873,18869,variation,745560722030,L- CARNITINA 3500 PIÑA COLADA IMPULSE,8,4,outofstock,instock,True,29.99,29.99,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,209,207,instock,instock,True,44.99,44.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,1330,1329,instock,instock,True,29.99,29.99,stock+/-
18194,18186,variation,608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,182,181,instock,instock,True,99.99,99.99,stock+/-
14415,0,simple,703556204785,CORESHIELD -XR MULTIVITAMINAS,36,32,instock,instock,True,24.99,24.99,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,314,313,instock,instock,True,29.99,29.99,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,94,93,instock,instock,True,99.99,99.99,stock+/-
