id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
20468,20464,variation,842595131628,C4 PERFORMANCE 16OZ CREAMISCLE,108,107,instock,instock,True,45.6,3.80,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,833,832,instock,instock,True,43.2,3.60,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,277,275,instock,instock,True,39.99,39.99,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2126,2122,instock,instock,True,45.6,3.80,stock+/-
9602,0,simple,850039445668,RAW-ESSENTIAL - PRE-WORKOUT ORANGE 30 SERVING,763,762,instock,instock,True,47.99,47.99,stock+/-
21394,21391,variation,811662029502,MASS EXTREME 2500 COOKIES & CREAM MUTANT,49,48,instock,instock,True,49.99,49.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,1319,1314,instock,instock,True,29.99,29.99,stock+/-
19837,19835,variation,748927028669,GOLD STANDARD WEY DOUBLE RICH CHOCOLATE 5 LBS,375,374,instock,instock,True,115.99,115.99,stock+/-
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,78,77,instock,instock,True,99.99,99.99,stock+/-
21626,21625,variation,705016354207,ISO 100 FRUITY PEBBLES 20 SERV. 1.34 LBS 24 SERVING DYMATIZE,245,242,instock,instock,True,56.99,56.99,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,304,302,instock,instock,True,29.99,29.99,stock+/-
21454,0,simple,810121050286,EVOFUSION CHOCOLATE PEANUTBUTTER 4.78 LBS EVOGEN,403,402,instock,instock,True,89.99,89.99,stock+/-
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),742,740,instock,instock,True,57.6,5.00,stock+/-
21393,21391,variation,811662029489,MASS EXTREME 2500 VAINILLA ICE CREAM MUTANT,43,42,instock,instock,True,49.99,49.99,stock+/-
19854,19843,variation,748927026672,AMINO ENERGY WATERMELON 270 G,85,84,instock,instock,True,32.99,32.99,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,355,352,instock,instock,True,24.99,24.99,stock+/-
19964,19963,variation,612590416675,REDS & GREENS GREEN APPLE 30 SERV- LANDERFIT,22,21,instock,instock,True,29.99,29.99,stock+/-
20477,20464,variation,842595111095,C4 PERFORMANCE ENERGY 16OZ MIDNIGTH CHERRY,31,30,instock,instock,True,45.6,3.80,stock+/-
19782,19778,variation,859400007559,ISOFIT VAINILLA ICE CREAM 2 LBS. NUTREX,57,56,instock,instock,True,62.99,62.99,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,767,766,instock,instock,True,43.2,3.60,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,794,792,instock,instock,True,43.2,3.60,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,197,195,instock,instock,True,44.99,44.99,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1290,1284,instock,instock,True,24.99,24.99,stock+/-
20465,20464,variation,842595111071,C4 PERFORMANCE16OZ CHERRYLIMEADE,68,67,instock,instock,True,45.6,3.80,stock+/-
18979,18977,variation,850044753857,PROTEINA DE 4.8 LB VAINILLA PRIMEVAL LABS,46,45,instock,instock,True,74.99,74.99,stock+/-
108,0,simple,745560722015,"CREATINE SUPER ATP, 80 SERVS). 400G (UNFLAVORED) (CREATINA)",493,492,instock,instock,True,29.99,29.99,stock+/-
140,0,simple,811213027513,BPI MICRONIZED CREATINA 600G UNFLAVORED,113,112,instock,instock,True,41.96,41.96,stock+/-
11875,0,simple,612590416088,TESTOLANDER BOOSTER 120 CAPSULAS- LANDERFIT,344,343,instock,instock,True,35.00,35.00,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,219,218,instock,instock,True,49.99,49.99,stock+/-
22161,19364,variation,810205800769,EVP AQ RASPBERRY LEMONADA EVOGEN,72,71,instock,instock,True,39.99,39.99,stock+/-
20474,20464,variation,842595106596,C4 PERFORMANCE ENERGY 16OZ FROZEN BOMBSICLE,19,18,instock,instock,True,45.6,3.80,stock+/-
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,73,70,instock,instock,True,57.6,4.00,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1530,1526,instock,instock,True,57.6,4.00,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,205,204,instock,instock,True,99.99,99.99,stock+/-
18862,18861,variation,713101732113,ULTRA VEGANA VAINILLA 3 LBS IMPULSE,17,16,instock,instock,True,85.99,85.99,stock+/-
