id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
20446,20442,variation,842595135541,C4 PERFORMANCE CHERRY BOMB FROST,16,15,instock,instock,True,45.6,3.80,stock+/-
11861,0,simple,810121056486,BETA-ALANINE EVOGEN,18,17,instock,instock,True,24.99,24.99,stock+/-
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),719,710,instock,instock,True,57.6,5.00,stock+/-
19261,19253,variation,817189028264,AMINO K.E.M BLUEBERRY APPLE-EVOGEN,5,4,outofstock,outofstock,True,45.99,45.99,stock+/-
109,0,simple,745560722022,"GLUTA MAX GLUTAMINA MICRONISADA, 80 SERV. 400G (UNFLAVORED) IMPULSE",8,7,instock,instock,True,29.99,29.99,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,320,318,instock,instock,True,43.2,3.60,stock+/-
18978,18977,variation,850044753833,PROTEINA DE 4.8 LB COOKIE & CREAM PRIMEVAL LABS,57,56,instock,instock,True,74.99,74.99,stock+/-
18194,18186,variation,608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,215,213,instock,instock,True,95.99,95.99,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,92,90,instock,instock,True,95.99,95.99,stock+/-
20469,20464,variation,842595134957,C4 PERFORMANCE ENERGY 16OZ BLUE RASPBERRY JOLLY RANCHER,72,71,instock,instock,True,45.6,3.80,stock+/-
19310,19304,variation,810121053997,EVP 3D VICTORY PUNCH- EVOGEN,5,4,outofstock,outofstock,True,49.99,49.99,stock+/-
19085,19081,variation,748927060607,AMINO ENERGY RTD SPARLING AE JUCY STRAWERRY OPTIMUN NUTRICION,45,43,instock,instock,True,43.2,3.60,stock+/-
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,129,128,instock,instock,True,57.6,4.00,stock+/-
8555,0,simple,666222941004,XPEL CAPS (MHP),56,55,instock,instock,True,25.99,25.99,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,292,288,instock,instock,True,43.2,3.60,stock+/-
20448,20442,variation,842595135534,C4 PERFORMANCE 16OZ FROST BITTEN CITRUS,52,51,instock,instock,True,45.6,3.80,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,519,515,instock,instock,True,24.99,24.99,stock+/-
20408,11808,variation,891597006427,RTD CARNIVOR SALTED CARAMEL 500ML (MUSCLE MEDS),755,748,instock,instock,True,57.6,5.00,stock+/-
9200,0,simple,612590416019,"OMEGA 3, ACEITE DE PESCADO LANDERFIT",83,82,instock,instock,True,21.99,21.99,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2607,2594,instock,instock,True,45.6,3.80,stock+/-
21454,0,simple,810121050286,EVOFUSION CHOCOLATE PEANUTBUTTER 4.78 LBS EVOGEN,336,335,instock,instock,True,89.99,89.99,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1627,1620,instock,instock,True,24.99,24.99,stock+/-
19356,19354,variation,810121051306,CARNIGEN REMIUN LIQUID SOUR GUMMIES-EVOGEN,29,28,instock,instock,True,34.99,34.99,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,218,217,instock,instock,True,95.99,95.99,stock+/-
19073,19071,variation,748927069815,PROTEIN SHAKE STRAWBERRY 325ML OPTIMUN NUTRICION,1217,1214,instock,instock,True,57.6,4.00,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,228,225,instock,instock,True,49.99,49.99,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1602,1588,instock,instock,True,57.6,4.00,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,294,293,instock,instock,True,44.99,44.99,stock+/-
8556,0,simple,631656603118,TETOSTERONA BUSTER SIX STAR MUSCLETECH,8,7,instock,instock,True,35.22,35.22,stock+/-
21626,21625,variation,705016354207,ISO 100 FRUITY PEBBLES 20 SERV. 1.6 LBS 24 SERVING DYMATIZE,346,344,instock,instock,True,54.99,54.99,stock+/-
18856,18854,variation,713101732038,PROLIVE BIO6 COFFEE LOVERS DE 6 LB IMPULSE,32,31,instock,instock,True,106.99,106.99,stock+/-
19010,19008,variation,612590415838,PREMIUN WHEY LANDERFIT CHOCOLATE 26 SERVING,15,14,instock,instock,True,38.99,38.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,14,13,instock,instock,True,29.99,29.99,stock+/-
20407,11808,variation,891597006137,RTD CARNIVOR 500ML FRUIT CEREAL (MUSCLE MEDS),735,734,instock,instock,True,57.6,5.00,stock+/-
9723,0,simple,666222097404,SUPER FAT BURNER + (MHP),62,61,instock,instock,True,19.99,19.99,stock+/-
19959,9171,variation,799142775005,AMINO REVOLUTION + ELECTROLITROS COCONUT 30 SERVI-LANDERFIT,2,1,outofstock,outofstock,True,29.99,29.99,stock+/-
21393,21391,variation,811662029489,MASS EXTREME 2500 VAINILLA ICE CREAM MUTANT,58,57,instock,instock,True,49.99,49.99,stock+/-
18855,18854,variation,713101732045,PROLIVE BIO6 CRISPY TOFFEE 6 LBS IMPULSE,29,27,instock,instock,True,106.99,106.99,stock+/-
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,281,275,instock,instock,True,43.2,3.60,stock+/-
20409,11808,variation,891597006113,RTD CARNIVOR 500ML VAINILLA (MUSCLE MEDS),685,684,instock,instock,True,57.6,5.00,stock+/-
