id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
19853,19843,variation,748927025255,AMINO ENERGY ORANGE 270 G,20,19,instock,instock,True,32.99,32.99,stock+/-
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,53,723,instock,instock,True,43.2,3.60,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,218,213,instock,instock,True,44.99,44.99,stock+/-
19355,19354,variation,810121055908,CARNIGEN PREMIUN LIQUID VICTORY PUNCH-EVOGEN,11,131,instock,instock,True,34.99,34.99,stock+/-
9200,0,simple,612590416019,"OMEGA 3, ACEITE DE PESCADO LANDERFIT",71,70,instock,instock,True,21.99,21.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,12,1332,instock,instock,True,29.99,29.99,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,128,796,instock,instock,True,43.2,3.60,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,84,81,instock,instock,True,99.99,99.99,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,210,208,instock,instock,True,99.99,99.99,stock+/-
19062,19061,variation,65007665240,VMS-PROTEIN ISOLATE -HIDROLIZED BIO-ACTIVE VAINILLA 5 LBS,15,14,instock,instock,True,99.99,99.99,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,194,191,instock,instock,True,49.99,49.99,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,180,840,instock,instock,True,43.2,3.60,stock+/-
21460,0,simple,650076635226,GLUTAMINE 80SERVING UNFLAVORED,450,449,instock,instock,True,29.99,29.99,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,325,323,instock,instock,True,29.99,29.99,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2158,2154,instock,instock,True,45.6,3.80,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,190,858,instock,instock,True,43.2,3.60,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,97,96,instock,instock,True,99.99,99.99,stock+/-
20471,20464,variation,842595121766,C4 PERFORMANCE COSMIC RAINBOW,109,108,instock,instock,True,45.6,3.80,stock+/-
21454,0,simple,810121050286,EVOFUSION CHOCOLATE PEANUTBUTTER 4.78 LBS EVOGEN,409,407,instock,instock,True,89.99,89.99,stock+/-
128,0,simple,703556204808,COLAGENO DR. JOINT PROFESSIONAL JOINT SUPPORT TUTTI FRUTTI 52 SERV. IMPULSE,44,43,instock,instock,True,52.99,52.99,stock+/-
21547,21545,variation,650076635202,BCCA GRAPE FLAVOR 30 SERVING,72,71,instock,instock,True,29.99,29.99,stock+/-
14415,0,simple,703556204785,CORESHIELD -XR MULTIVITAMINAS,40,38,instock,instock,True,24.99,24.99,stock+/-
13391,0,simple,810014679570,YOHIMBINE120 CAPSULAS,71,69,instock,instock,True,21.99,21.99,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,149,147,instock,instock,True,43.2,3.60,stock+/-
20476,20464,variation,842595133608,C4 PERFORMANCE ENERGY 16OZ HAWAIIAN PUNCH TROPIC JUICE,51,50,instock,instock,True,45.6,3.80,stock+/-
