id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,1305,1302,instock,instock,True,29.99,29.99,stock+/-
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,63,61,instock,instock,True,57.6,4.00,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,196,228,instock,instock,True,99.99,99.99,stock+/-
13382,0,simple,810139574149,NAC DE 600 MG 30 CAPSULAS,17,16,instock,instock,True,19.99,19.99,stock+/-
20468,20464,variation,842595131628,C4 PERFORMANCE 16OZ CREAMISCLE,106,105,instock,instock,True,45.6,3.80,stock+/-
22137,22136,variation,811662021742,ISO SURGE VAINILLA ICE CREAM 1.6 LBS MUTANT,143,141,instock,instock,True,52.99,52.99,stock+/-
108,0,simple,745560722015,"CREATINE SUPER ATP, 80 SERVS). 400G (UNFLAVORED) (CREATINA)",489,494,instock,instock,True,29.99,29.99,stock+/-
20466,20464,variation,842595106572,C4 PERFORMANCE ENERGY 16OZ STRAWBERY WATTERMELON ICE,61,60,instock,instock,True,45.6,3.80,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1253,1246,instock,instock,True,24.99,24.99,stock+/-
21394,21391,variation,811662029502,MASS EXTREME 2500 COOKIES & CREAM MUTANT,47,46,instock,instock,True,49.99,49.99,stock+/-
20475,20464,variation,842595131277,C4 PERFORMANCE 16OZ POPSICLE GRAPE,175,174,instock,instock,True,45.6,3.80,stock+/-
21460,0,simple,650076635226,GLUTAMINE 80SERVING UNFLAVORED,434,433,instock,instock,True,29.99,29.99,stock+/-
19838,19835,variation,748927028706,GOLD STANDAR WHEY VAINILLA ICE CREAM 5 LBS,31,30,instock,instock,True,115.99,115.99,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,778,776,instock,instock,True,43.2,3.60,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,796,794,instock,instock,True,43.2,3.60,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,74,76,instock,instock,True,99.99,99.99,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,84,85,instock,instock,True,99.99,99.99,stock+/-
18194,18186,variation,608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,174,173,instock,instock,True,99.99,99.99,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,711,708,instock,instock,True,43.2,3.60,stock+/-
19875,19871,variation,748927051308,AMINO ENERGY WATERMELON 585G,92,91,instock,instock,True,59.99,59.99,stock+/-
18195,18186,variation,703556204815,PROLIVE BIO5 BUTTER BLASTER DE 5 LBS IMPULSE,98,118,instock,instock,True,99.99,99.99,stock+/-
9190,0,simple,612590416057,CLA -2000 120 CAPSULAS- LANDERFIT,169,168,instock,instock,True,21.99,21.99,stock+/-
20408,11808,variation,891597006427,RTD CARNIVOR SALTED CARAMEL 500ML (MUSCLE MEDS),647,646,instock,instock,True,57.6,5.00,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1497,1495,instock,instock,True,57.6,4.00,stock+/-
21393,21391,variation,811662029489,MASS EXTREME 2500 VAINILLA ICE CREAM MUTANT,42,44,instock,instock,True,49.99,49.99,stock+/-
22138,22136,variation,811662021759,ISO SURGE TRIPLE CHOCOLATE WIN CHOCOLATE CHIPS 1.6 LBS MUTAT,144,138,instock,instock,True,52.99,52.99,stock+/-
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),711,709,instock,instock,True,57.6,5.00,stock+/-
20469,20464,variation,842595134957,C4 PERFORMANCE ENERGY 16OZ BLUE RASPBERRY JOLLY RANCHER,46,43,instock,instock,True,45.6,3.80,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,187,186,instock,instock,True,44.99,44.99,stock+/-
18855,18854,variation,713101732045,PROLIVE BIO6 CRISPY TOFFEE 6 LBS IMPULSE,110,105,instock,instock,True,115.99,115.99,stock+/-
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,71,77,instock,instock,True,99.99,99.99,stock+/-
18856,18854,variation,713101732038,PROLIVE BIO6 COFFEE LOVERS DE 6 LB IMPULSE,113,125,instock,instock,True,115.99,115.99,stock+/-
18189,18186,variation,703556204846,PROLIVE BIO5 CARAMEL PEANUT BUTTER DE 5 LBS IMPULSE,70,71,instock,instock,True,99.99,99.99,stock+/-
21392,21391,variation,811662029496,MASS EXTREME 2500 TRIPLE CHOCOLATE MUTANT,45,46,instock,instock,True,49.99,49.99,stock+/-
18858,18854,variation,713101732007,PROLIVE BIO5 SUNDEY CARAMEL DE 6 LB IMPULSE,46,45,instock,instock,True,115.99,115.99,stock+/-
22133,22131,variation,810121056066,EVP XTREME AQ PREWORKOUT TANGERINE BLAST EVOGEN,427,426,instock,instock,True,4.99,4.99,stock+/-
19355,19354,variation,810121055908,CARNIGEN PREMIUN LIQUID VICTORY PUNCH-EVOGEN,130,129,instock,instock,True,34.99,34.99,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,270,269,instock,instock,True,39.99,39.99,stock+/-
19782,19778,variation,859400007559,ISOFIT VAINILLA ICE CREAM 2 LBS. NUTREX,55,54,instock,instock,True,62.99,62.99,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2088,2083,instock,instock,True,45.6,3.80,stock+/-
21626,21625,variation,705016354207,ISO 100 FRUITY PEBBLES 20 SERV. 1.34 LBS 24 SERVING DYMATIZE,241,240,instock,instock,True,56.99,56.99,stock+/-
18875,18869,variation,703556204730,L CARNITINA 3500 RED & GREEN IMPULSE,4,3,outofstock,outofstock,True,29.99,29.99,stock+/-
8555,0,simple,666222941004,XPEL CAPS (MHP),49,48,instock,instock,True,25.99,25.99,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,331,328,instock,instock,True,24.99,24.99,stock+/-
