id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price
19064,19061,variation,650076635257,VMS-PROTEIN ISOLATE-HIDROLIZED BIO-ACTIVE DE FRESA 5LB,102,102,instock,instock,True,95.99,99.99
18862,18861,variation,713101732113,ULTRA VEGANA VAINILLA 3 LBS IMPULSE,19,19,instock,instock,True,78.99,85.99
19063,19061,variation,650076635264,VMS-PROTEIN ISOLATE- HIDROLIZED BIO-ACTIVE- CHOCOLATE5 LBS,48,47,instock,instock,True,95.99,99.99
18864,18861,variation,7113101732151,ULTRA VEGANA CARAMELO PEANUT BUTTER 3 LBS IMPULSE,8,8,instock,instock,True,78.99,85.99
19062,19061,variation,65007665240,VMS-PROTEIN ISOLATE -HIDROLIZED BIO-ACTIVE VAINILLA 5 LBS,17,15,instock,instock,True,95.99,99.99
18863,18861,variation,713101732137,ULTRA VEGANA STRAWERRY ICE CREAM 3 LBS IMPULSE,9,9,instock,instock,True,78.99,85.99
