id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,388,386,instock,instock,True,24.99,24.99,stock+/-
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,73,72,instock,instock,True,45.6,3.80,stock+/-
21547,21545,variation,650076635202,BCCA GRAPE FLAVOR 30 SERVING,71,72,instock,instock,True,29.99,29.99,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,127,125,instock,instock,True,43.2,3.60,stock+/-
9151,0,simple,612590416644,"VEGAN-PROTEIN VAINILLA 2,04 LBS LANDERFIT",33,31,instock,instock,True,44.99,44.99,stock+/-
9200,0,simple,612590416019,"OMEGA 3, ACEITE DE PESCADO LANDERFIT",72,71,instock,instock,True,21.99,21.99,stock+/-
20474,20464,variation,842595106596,C4 PERFORMANCE ENERGY 16OZ FROZEN BOMBSICLE,26,25,instock,instock,True,45.6,3.80,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1542,1541,instock,instock,True,57.6,4.00,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,88,84,instock,instock,True,99.99,99.99,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,329,325,instock,instock,True,29.99,29.99,stock+/-
19063,19061,variation,650076635264,VMS-PROTEIN ISOLATE- HIDROLIZED BIO-ACTIVE- CHOCOLATE5 LBS,48,47,instock,instock,True,95.99,99.99,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,196,194,instock,instock,True,49.99,49.99,stock+/-
19818,19817,variation,748927028614,GOLD STANDARD WEY DOBLE RICH CHOCOLATE 2 LB,27,26,instock,instock,True,58.99,58.99,stock+/-
18978,18977,variation,850044753833,PROTEINA DE 4.8 LB COOKIE & CREAM PRIMEVAL LABS,36,33,instock,instock,True,74.99,74.99,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,150,149,instock,instock,True,43.2,3.60,stock+/-
18194,18186,variation,608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,186,185,instock,instock,True,99.99,99.99,stock+/-
20476,20464,variation,842595133608,C4 PERFORMANCE ENERGY 16OZ HAWAIIAN PUNCH TROPIC JUICE,52,51,instock,instock,True,45.6,3.80,stock+/-
14413,0,simple,799142775425,BODY RESTORE 60 CAPSULAS- LANDERFIT,19,18,instock,instock,True,22.99,22.99,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,213,210,instock,instock,True,99.99,99.99,stock+/-
20475,20464,variation,842595131277,C4 PERFORMANCE 16OZ POPSICLE GRAPE,181,180,instock,instock,True,45.6,3.80,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2162,2158,instock,instock,True,45.6,3.80,stock+/-
19260,19253,variation,817189025393,AMINO K.E.M TROPIC TUNDER-EVOGEN,11,10,instock,instock,True,45.99,45.99,stock+/-
140,0,simple,811213027513,BPI MICRONIZED CREATINA 600G UNFLAVORED,116,114,instock,instock,True,41.96,41.96,stock+/-
18189,18186,variation,703556204846,PROLIVE BIO5 CARAMEL PEANUT BUTTER DE 5 LBS IMPULSE,84,83,instock,instock,True,99.99,99.99,stock+/-
21460,0,simple,650076635226,GLUTAMINE 80SERVING UNFLAVORED,453,450,instock,instock,True,29.99,29.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,13,12,instock,instock,True,29.99,29.99,stock+/-
18188,18186,variation,703556204822,PROLIVE BIO5 WHITE CHOCORAINBOW DE 5 LB IMPULSE,55,56,instock,instock,True,99.99,99.99,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1377,1372,instock,instock,True,24.99,24.99,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,182,180,instock,instock,True,43.2,3.60,stock+/-
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,54,53,instock,instock,True,43.2,3.60,stock+/-
19781,19778,variation,859400007337,PROTEINA ISOFIT CHOCOLATE SHAKE 30 SERV. NUTREX,38,37,instock,instock,True,62.99,62.99,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,221,218,instock,instock,True,44.99,44.99,stock+/-
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,91,88,instock,instock,True,99.99,99.99,stock+/-
18979,18977,variation,850044753857,PROTEINA DE 4.8 LB VAINILLA PRIMEVAL LABS,46,44,instock,instock,True,74.99,74.99,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,294,291,instock,instock,True,39.99,39.99,stock+/-
21546,21545,variation,650076635196,BCCA FRUIT PONCHS FLAVOR 30 SERVING,68,66,instock,instock,True,29.99,29.99,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,132,128,instock,instock,True,43.2,3.60,stock+/-
19780,19778,variation,853237000738,PROTEINA ISOFIT COOKIES &CREAM 30 SERV. NUTREX,51,50,instock,instock,True,62.99,62.99,stock+/-
20385,19183,variation,705016353217,ISO 100 VAINILLA 5 LBS DYMATIZE,136,132,instock,instock,True,148.99,148.99,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,99,97,instock,instock,True,99.99,99.99,stock+/-
19062,19061,variation,65007665240,VMS-PROTEIN ISOLATE -HIDROLIZED BIO-ACTIVE VAINILLA 5 LBS,17,15,instock,instock,True,95.99,99.99,stock+/-
21626,21625,variation,705016354207,ISO 100 FRUITY PEBBLES 20 SERV. 1.34 LBS 24 SERVING DYMATIZE,254,252,instock,instock,True,56.99,56.99,stock+/-
20471,20464,variation,842595121766,C4 PERFORMANCE COSMIC RAINBOW,111,109,instock,instock,True,45.6,3.80,stock+/-
18855,18854,variation,713101732045,PROLIVE BIO6 CRISPY TOFFEE 6 LBS IMPULSE,118,117,instock,instock,True,115.99,115.99,stock+/-
20465,20464,variation,842595111071,C4 PERFORMANCE16OZ CHERRYLIMEADE,36,35,instock,instock,True,45.6,3.80,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,192,190,instock,instock,True,43.2,3.60,stock+/-
9602,0,simple,850039445668,RAW-ESSENTIAL - PRE-WORKOUT ORANGE 30 SERVING,770,769,instock,instock,True,47.99,47.99,stock+/-
