id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
9175,0,simple,612590416064,LIPO REVOLUTION STIM FREE 60 CAPSULAS- LANDERFIT,60,160,instock,instock,True,20.5,20.50,stock+/-
19254,19253,variation,817189024549,AMINO K.E.M PATRIOT POP- EVOGEN,6,5,outofstock,outofstock,True,45.99,45.99,stock+/-
9186,0,simple,612590416439,LIPO REVOLUTION 60 CAPS NEGRO- LANDERFIT,60,158,instock,instock,True,19.99,19.99,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,357,355,instock,instock,True,24.99,24.99,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,770,767,instock,instock,True,43.2,3.60,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2130,2126,instock,instock,True,45.6,3.80,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,78,77,instock,instock,True,99.99,99.99,stock+/-
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,67,66,instock,instock,True,45.6,3.80,stock+/-
11875,0,simple,612590416088,TESTOLANDER BOOSTER 120 CAPSULAS- LANDERFIT,58,344,instock,instock,True,35.00,35.00,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,779,777,instock,instock,True,43.2,3.60,stock+/-
108,0,simple,745560722015,"CREATINE SUPER ATP, 80 SERVS). 400G (UNFLAVORED) (CREATINA)",494,493,instock,instock,True,29.99,29.99,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,91,90,instock,instock,True,99.99,99.99,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,306,304,instock,instock,True,29.99,29.99,stock+/-
20465,20464,variation,842595111071,C4 PERFORMANCE16OZ CHERRYLIMEADE,69,68,instock,instock,True,45.6,3.80,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,206,205,instock,instock,True,99.99,99.99,stock+/-
21460,0,simple,650076635226,GLUTAMINE 80SERVING UNFLAVORED,439,438,instock,instock,True,29.99,29.99,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,199,197,instock,instock,True,44.99,44.99,stock+/-
140,0,simple,811213027513,BPI MICRONIZED CREATINA 600G UNFLAVORED,114,113,instock,instock,True,41.96,41.96,stock+/-
20447,20442,variation,842595131727,C4 PERFORMANCE 16OZ ELECTRIC SOUR APPLE,41,40,instock,instock,True,45.6,3.80,stock+/-
18978,18977,variation,850044753833,PROTEINA DE 4.8 LB COOKIE & CREAM PRIMEVAL LABS,42,43,instock,instock,True,74.99,74.99,stock+/-
11149,0,simple,829263210137,CATEGORY 5 - CREATINA POWDER STIM FREE PREWORKOUT - MUSCLEOLOGY,25,23,instock,instock,True,34.99,34.99,stock+/-
18979,18977,variation,850044753857,PROTEINA DE 4.8 LB VAINILLA PRIMEVAL LABS,45,46,instock,instock,True,74.99,74.99,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,808,807,instock,instock,True,43.2,3.60,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,278,277,instock,instock,True,39.99,39.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,1322,1319,instock,instock,True,29.99,29.99,stock+/-
20408,11808,variation,891597006427,RTD CARNIVOR SALTED CARAMEL 500ML (MUSCLE MEDS),660,659,instock,instock,True,57.6,5.00,stock+/-
19073,19071,variation,748927069815,PROTEIN SHAKE STRAWBERRY 325ML OPTIMUN NUTRICION,1084,1082,instock,instock,True,57.6,4.00,stock+/-
9208,0,simple,612590416071,TRIBULUS TERRESTRIS STI 90-CAPSULAS- LANDERFIT,13,11,instock,instock,True,22.99,22.99,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1297,1292,instock,instock,True,24.99,24.99,stock+/-
20466,20464,variation,842595106572,C4 PERFORMANCE ENERGY 16OZ STRAWBERY WATTERMELON ICE,65,64,instock,instock,True,45.6,3.80,stock+/-
18194,18186,variation,608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,181,180,instock,instock,True,99.99,99.99,stock+/-
18188,18186,variation,703556204822,PROLIVE BIO5 WHITE CHOCORAINBOW DE 5 LB IMPULSE,55,53,instock,instock,True,99.99,99.99,stock+/-
