id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
19355,19354,variation,810121055908,CARNIGEN PREMIUN LIQUID VICTORY PUNCH-EVOGEN,129,128,instock,instock,True,34.99,34.99,stock+/-
19083,19081,variation,748927060621,AMINO ENERGY RTD SPANLING AE GRAPE OPTIMUN NUTRICION,1016,1011,instock,instock,True,43.2,3.60,stock+/-
22134,22131,variation,810121056059,EVP XTREME AQ PREWORKOUT TROPICAL SPLASH EVOGEN,448,446,instock,instock,True,4.99,4.99,stock+/-
18855,18854,variation,713101732045,PROLIVE BIO6 CRISPY TOFFEE 6 LBS IMPULSE,105,104,instock,instock,True,115.99,115.99,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,440,438,instock,instock,True,39.99,39.99,stock+/-
21394,21391,variation,811662029502,MASS EXTREME 2500 COOKIES & CREAM MUTANT,45,43,instock,instock,True,49.99,49.99,stock+/-
19747,19744,variation,810121056899,ISOJECT BIRTHDAY CAKE 1.71 LBS ISOJET EVOGEN,4,3,outofstock,outofstock,True,58.99,58.99,stock+/-
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,75,74,instock,instock,True,99.99,99.99,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,85,84,instock,instock,True,99.99,99.99,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,76,75,instock,instock,True,99.99,99.99,stock+/-
20408,11808,variation,891597006427,RTD CARNIVOR SALTED CARAMEL 500ML (MUSCLE MEDS),799,798,instock,instock,True,57.6,5.00,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,724,722,instock,instock,True,43.2,3.60,stock+/-
9602,0,simple,850039445668,RAW-ESSENTIAL - PRE-WORKOUT ORANGE 30 SERVING,761,760,instock,instock,True,47.99,47.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,1299,1298,instock,instock,True,29.99,29.99,stock+/-
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),765,764,instock,instock,True,57.6,5.00,stock+/-
18189,18186,variation,703556204846,PROLIVE BIO5 CARAMEL PEANUT BUTTER DE 5 LBS IMPULSE,71,70,instock,instock,True,99.99,99.99,stock+/-
108,0,simple,745560722015,"CREATINE SUPER ATP, 80 SERVS). 400G (UNFLAVORED) (CREATINA)",491,490,instock,instock,True,29.99,29.99,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,321,318,instock,instock,True,24.99,24.99,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,228,227,instock,instock,True,99.99,99.99,stock+/-
9190,0,simple,612590416057,CLA -2000 120 CAPSULAS- LANDERFIT,168,167,instock,instock,True,21.99,21.99,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2079,2071,instock,instock,True,45.6,3.80,stock+/-
21460,0,simple,650076635226,GLUTAMINE 80SERVING UNFLAVORED,435,433,instock,instock,True,29.99,29.99,stock+/-
22160,19364,variation,810121059265,EVP AQ JUCY GRAPE EVOGEN,119,118,instock,instock,True,39.99,39.99,stock+/-
18978,18977,variation,850044753833,PROTEINA DE 4.8 LB COOKIE & CREAM PRIMEVAL LABS,41,39,instock,instock,True,74.99,74.99,stock+/-
19837,19835,variation,748927028669,GOLD STANDARD WEY DOUBLE RICH CHOCOLATE 5 LBS,372,371,instock,instock,True,115.99,115.99,stock+/-
9186,0,simple,612590416439,LIPO REVOLUTION 60 CAPS NEGRO- LANDERFIT,158,157,instock,instock,True,19.99,19.99,stock+/-
19838,19835,variation,748927028706,GOLD STANDAR WHEY VAINILLA ICE CREAM 5 LBS,30,28,instock,instock,True,115.99,115.99,stock+/-
21393,21391,variation,811662029489,MASS EXTREME 2500 VAINILLA ICE CREAM MUTANT,44,41,instock,instock,True,49.99,49.99,stock+/-
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,59,58,instock,instock,True,45.6,3.80,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,286,282,instock,instock,True,29.99,29.99,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1233,1228,instock,instock,True,24.99,24.99,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,758,746,instock,instock,True,43.2,3.60,stock+/-
20469,20464,variation,842595134957,C4 PERFORMANCE ENERGY 16OZ BLUE RASPBERRY JOLLY RANCHER,43,42,instock,instock,True,45.6,3.80,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1555,1553,instock,instock,True,57.6,4.00,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,182,180,instock,instock,True,44.99,44.99,stock+/-
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,59,58,instock,instock,True,57.6,4.00,stock+/-
19802,19800,variation,850026029055,WHEY 100% VAINILLA 2 LBS NUTREX,92,91,instock,instock,True,52.99,52.99,stock+/-
19085,19081,variation,748927060607,AMINO ENERGY RTD SPARLING AE JUCY STRAWERRY OPTIMUN NUTRICION,31,29,instock,instock,True,43.2,3.60,stock+/-
19063,19061,variation,650076635264,VMS-PROTEIN ISOLATE- HIDROLIZED BIO-ACTIVE- CHOCOLATE5 LBS,43,42,instock,instock,True,99.99,99.99,stock+/-
