id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,313,312,instock,instock,True,44.99,44.99,stock+/-
20477,20464,variation,842595111095,C4 PERFORMANCE ENERGY 16OZ MIDNIGTH CHERRY,62,61,instock,instock,True,45.6,3.80,stock+/-
19292,19289,variation,817189020190,GLYCOJET UN FLAVORED,10,9,instock,instock,True,54.99,54.99,stock+/-
21626,21625,variation,705016354207,ISO 100 FRUITY PEBBLES 20 SERV. 1.6 LBS 24 SERVING DYMATIZE,382,381,instock,instock,True,54.99,54.99,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,239,240,instock,instock,True,49.99,49.99,stock+/-
20445,20442,variation,842595131741,C4 PERFORMANCE 16OZ ATOMIC GRAPE,27,26,instock,instock,True,45.6,3.80,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,87,86,instock,instock,True,95.99,95.99,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,548,547,instock,instock,True,24.99,24.99,stock+/-
21392,21391,variation,811662029496,MASS EXTREME 2500 TRIPLE CHOCOLATE MUTANT,56,55,instock,instock,True,49.99,49.99,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2717,2712,instock,instock,True,45.6,3.80,stock+/-
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),723,722,instock,instock,True,57.6,5.00,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1468,1464,instock,instock,True,24.99,24.99,stock+/-
18195,18186,variation,703556204815,PROLIVE BIO5 BUTTER BLASTER DE 5 LBS IMPULSE,107,106,instock,instock,True,95.99,95.99,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,358,356,instock,instock,True,43.2,3.60,stock+/-
9190,0,simple,612590416057,CLA -2000 120 CAPSULAS- LANDERFIT,12,11,instock,instock,True,21.99,21.99,stock+/-
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,338,333,instock,instock,True,43.2,3.60,stock+/-
18194,18186,variation,608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,227,229,instock,instock,True,95.99,95.99,stock+/-
18892,18887,variation,703556204938,CREATINA STIM PRO 52 SERV. ORANGE IMPULSE,15,14,instock,instock,True,32.99,32.99,stock+/-
20432,20430,variation,842595121650,C4 PERFORMANCE 16OZ FRUIT PUNCH,72,71,instock,instock,True,3.80,3.80,stock+/-
19074,19071,variation,748927066586,PROTEIN SHAKER VAINILLA 325 ML OPTIMUN NUTRICION,1565,1589,instock,instock,True,57.6,4.00,stock+/-
20465,20464,variation,842595111071,C4 PERFORMANCE16OZ CHERRYLIMEADE,93,91,instock,instock,True,45.6,3.80,stock+/-
20449,20442,variation,842595135558,C4 PERFORMANCE 16OZ TROPICAL TUNDRA FROST,48,47,instock,instock,True,45.6,3.80,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,360,359,instock,instock,True,39.99,39.99,stock+/-
20431,20430,variation,842595106619,C4 PERFORMANCE ENERGY 16OZ ARCTIC SNOW CONE,26,25,instock,instock,True,3.80,3.80,stock+/-
19818,19817,variation,748927028614,GOLD STANDARD WEY DOBLE RICH CHOCOLATE 2 LB,38,37,instock,instock,True,58.99,58.99,stock+/-
19803,19800,variation,850060362675,WHEY 100% COOKIES AND CREAN 2LBS NUTREX,109,108,instock,instock,True,48.99,48.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,22,21,instock,instock,True,29.99,29.99,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,318,313,instock,instock,True,43.2,3.60,stock+/-
