sku,nombre,tipo,wc_stock,wc_status,inv_stock,nuevo_status,diferencia,wc_price,inv_price,price_change,cambiara
817189020176,GLYCOJET WATERMELON,variation,7,instock,7,instock,0,54.99,54.99,no,no
817189028998,ISOJECT COOKIE AND CREAM 4 LBS EVOGEN,variation,2,outofstock,2,outofstock,0,99.99,99.99,no,no
811662029489,MASS EXTREME 2500 VAINILLA ICE CREAM MUTANT,variation,47,instock,47,instock,0,49.99,49.99,no,no
850049150262,ESSENTIAL-BURNER (QUEMADOR DE GRASA),simple,4,outofstock,4,outofstock,0,29.99,29.99,no,no
810121058701,EVP 3D PATRIOT POP- EVOGEN,variation,9,instock,9,instock,0,49.99,49.99,no,no
608631655486,PROLIVE BIO5 CAPUCHINO 5 LIBRAS IMPULSE,variation,186,instock,186,instock,0,95.99,99.99,SI,SI
748927059144,AMINO ENERGY JUICY STRAWBERRY 270 G,variation,0,outofstock,0,outofstock,0,32.99,32.99,no,no
631656716979,MASS TECH -EXTREME 2000- VAINILLA 2000 6 LBS MUSCLETECH,variation,0,outofstock,0,outofstock,0,52.99,52.99,no,no
612590416446,VITAMINA C- 1000MG -LANDFERFIT,simple,6,outofstock,6,outofstock,0,20.99,20.99,no,no
713101732113,ULTRA VEGANA VAINILLA 3 LBS IMPULSE,variation,19,instock,19,instock,0,78.99,78.99,no,no
853237000837,ISOFIT 30 SERVING STRAWERRY NUTREX,variation,52,instock,52,instock,0,62.99,62.99,no,no
817189022743,EVOFUSION CHOCOLATE SHAKE 4.6 LBS EVOGEN,variation,1,outofstock,1,outofstock,0,89.99,89.99,no,no
650076635196,BCCA FRUIT PONCHS FLAVOR 30 SERVING,variation,68,instock,68,instock,0,29.99,29.99,no,no
810121056462,ISOJECT COOKIES AND CREAM 1.82 ISOJET EVOGEN,variation,0,outofstock,0,outofstock,0,58.99,58.99,no,no
705016353439,ISO 100 FRUTY PEBLLES 5 LBS DYMATIZE,variation,14,instock,14,instock,0,148.99,148.99,no,no
650076635202,BCCA GRAPE FLAVOR 30 SERVING,variation,72,instock,72,instock,0,29.99,29.99,no,no
745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,variation,88,instock,88,instock,0,95.99,99.99,SI,SI
7503013595868,WHEY PRO DUT CHOCOLATE 2 LBS,variation,5,outofstock,5,outofstock,0,39.99,39.99,no,no
748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,variation,116,instock,127,instock,11,43.2,3.60,SI,SI
829263000240,BCCA SUPER 8 MARACUYA 30 SERV - MUSCLEOLOGY,simple,1,outofstock,1,outofstock,0,34.99,34.99,no,no
810121051290,CARNIGEN PREMIUN LIQUID RAINBON CANDY-EVOGEN,variation,28,instock,28,instock,0,34.99,34.99,no,no
842595106084,C4 ORIGINAL ICE BLUE RAZZ 60 SERV (PRE-WORK) CELLUCOR,variation,0,outofstock,0,outofstock,0,49.99,49.99,no,no
817189028264,AMINO K.E.M BLUEBERRY APPLE-EVOGEN,variation,3,outofstock,3,outofstock,0,45.99,45.99,no,no
705016353422,ISO 100 COCOA PEBBLES 3 LBS DYMATIZE,variation,8,instock,8,instock,0,99.99,99.99,no,no
842595111095,C4 PERFORMANCE ENERGY 16OZ MIDNIGTH CHERRY,variation,31,instock,31,instock,0,45.6,3.80,SI,SI
608631655424,CREATINA STIM PRO52 SERV. FRUIT PUNCH IMPULSE,variation,52,instock,52,instock,0,32.99,32.99,no,no
612590416651,REDS & GREENS PINA 30 SERVING- LANDERFIT,variation,12,instock,12,instock,0,29.99,29.99,no,no
745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,variation,100,instock,99,instock,-1,95.99,99.99,SI,SI
842595106596,C4 PERFORMANCE ENERGY 16OZ FROZEN BOMBSICLE,variation,27,instock,26,instock,-1,45.6,3.80,SI,SI
705016353170,ISO 100 STRAWERRY 5 LBS DYMATIZE,variation,0,outofstock,0,outofstock,0,148.99,148.99,no,no
810139572350,VITAMINA B COMPLEX 120 CAPSULAS,simple,6,outofstock,6,outofstock,0,19.99,19.99,no,no
745560721971,RAPTOR X5 FRUIT PUNCH IMPULSE,simple,0,outofstock,0,outofstock,0,28.31,28.31,no,no
705016353187,ISO 100 GURMET CHOCOLATE 5 LBS DYMATIZE,variation,0,outofstock,0,outofstock,0,148.99,148.99,no,no
810014679488,RESVERATROL 700 MG 120 CAPSULA,simple,10,instock,10,instock,0,39.99,39.99,no,no
811662029496,MASS EXTREME 2500 TRIPLE CHOCOLATE MUTANT,variation,48,instock,48,instock,0,49.99,49.99,no,no
608631655288,AMINO ESENCIAL 52 SERVIN 20 GRAMOS PINK LEMONADE IMPULSE,variation,0,outofstock,0,outofstock,0,32.99,32.99,no,no
608631655431,CREATINA STIM PRO WATERMELON IMPULSE,variation,28,instock,28,instock,0,32.99,32.99,no,no
810121057018,HIDRATACION TANGERINE 30M SERVING,variation,17,instock,17,instock,0,35.99,35.99,no,no
612590415845,"PREMIUM WHEY STRAWBERRY 2,06 LBS-LANDERFIT",variation,0,outofstock,0,outofstock,0,38.99,38.99,no,no
850039445668,RAW-ESSENTIAL - PRE-WORKOUT ORANGE 30 SERVING,simple,771,instock,770,instock,-1,47.99,47.99,no,SI
748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,variation,171,instock,182,instock,11,43.2,3.60,SI,SI
810121053553,EVP XTREME N.O. STRAWERRY LEMONADE-EVOGEN,variation,1,outofstock,1,outofstock,0,49.99,49.99,no,no
705016500420,ISO 100 BIRTHDAY CAKE 5 LBS DYMATIZE,variation,16,instock,16,instock,0,148.99,148.99,no,no
810139574170,MAGNESIUM CITRATE 60 CAPSULAS,simple,0,outofstock,0,outofstock,0,19.99,19.99,no,no
7500634000528,CREATINAMONOHIDRATADA 72 SERVING,simple,16,instock,16,instock,0,29.99,29.99,no,no
829263227135,DTOX KIDNEY DETOXIFIER MUSCLEOLOGY,simple,34,instock,34,instock,0,26.99,26.99,no,no
612590415777,MULTI PAHSE MULTIVITAMIN 90 CAPSULAS- LANDERFIT,simple,20,instock,20,instock,0,25.99,25.99,no,no
612590416200,ULTRA GLUTAMINA 60 SERVING- LANDERFIT,simple,0,outofstock,0,outofstock,0,25.99,25.99,no,no
842595131741,C4 PERFORMANCE 16OZ ATOMIC GRAPE,variation,26,instock,26,instock,0,45.6,3.80,SI,SI
705016353217,ISO 100 VAINILLA 5 LBS DYMATIZE,variation,135,instock,136,instock,1,148.99,148.99,no,SI
631656603118,TETOSTERONA BUSTER SIX STAR MUSCLETECH,simple,5,outofstock,5,outofstock,0,35.22,35.22,no,no
842595121650,C4 PERFORMANCE 16OZ FRUIT PUNCH,variation,28,instock,26,instock,-2,3.80,3.80,no,SI
181030000168,XTEND ORIGINAL 90 SERV. BLUE RASBERRY ICE,variation,0,outofstock,0,outofstock,0,59.99,59.99,no,no
810121054857,AMINO K.E.M VICTORY PUNCHS- EVOGEN,variation,3,outofstock,3,outofstock,0,49.99,49.99,no,no
810121057995,AMINO K.E.M CITRUS CANDY- EVOGEN,variation,7,instock,7,instock,0,45.99,45.99,no,no
612590415852,GLUCOSAMINA 120 CAPSULAS- LANDERFIT,simple,37,instock,37,instock,0,20.99,20.99,no,no
891597006113,RTD CARNIVOR 500ML VAINILLA (MUSCLE MEDS),variation,859,instock,859,instock,0,57.6,5.00,SI,SI
850030689467,NAC REVIVE,simple,17,instock,17,instock,0,29.99,29.99,no,no
703556204822,PROLIVE BIO5 WHITE CHOCORAINBOW DE 5 LB IMPULSE,variation,56,instock,56,instock,0,95.99,99.99,SI,SI
817189020510,ISOJET VAINILLA BEAN 1.85 LBS 28 SERVING EVOGEN,simple,4,outofstock,4,outofstock,0,58.99,58.99,no,no
842595135534,C4 PERFORMANCE 16OZ FROST BITTEN CITRUS,variation,34,instock,33,instock,-1,45.6,3.80,SI,SI
817189028981,ISOJECT DE 4 LBS CHOCOLATE EVOGEN,variation,1,outofstock,1,outofstock,0,99.99,99.99,no,no
745560722022,"GLUTA MAX GLUTAMINA MICRONISADA, 80 SERV. 400G (UNFLAVORED) IMPULSE",simple,5,outofstock,5,outofstock,0,29.99,29.99,no,no
713101732137,ULTRA VEGANA STRAWERRY ICE CREAM 3 LBS IMPULSE,variation,9,instock,9,instock,0,78.99,78.99,no,no
810014671598,ZING CHELATE 120 CAPSULAS,simple,2,outofstock,2,outofstock,0,19.99,19.99,no,no
612590416071,TRIBULUS TERRESTRIS STI 90-CAPSULAS- LANDERFIT,simple,14,instock,14,instock,0,22.99,22.99,no,no
748927022902,AMINO ENERGY ORANGE 585G,variation,61,instock,61,instock,0,59.99,59.99,no,no
748927069815,PROTEIN SHAKE STRAWBERRY 325ML OPTIMUN NUTRICION,variation,1078,instock,1077,instock,-1,57.6,4.00,SI,SI
650076635257,VMS-PROTEIN ISOLATE-HIDROLIZED BIO-ACTIVE DE FRESA 5LB,variation,102,instock,102,instock,0,95.99,95.99,no,no
748927051704,AMINO ENERGY GREEN APPLE 270 G,variation,22,instock,22,instock,0,32.99,32.99,no,no
7503018110479,WHEY PROTEIN 5 LBS CHOCO COCO,variation,16,instock,16,instock,0,75.99,75.99,no,no
850026029079,WHEY 100 % CHOCOLATE 2 LBS 26 SERVING NUTREX,variation,112,instock,112,instock,0,52.99,52.99,no,no
650076635264,VMS-PROTEIN ISOLATE- HIDROLIZED BIO-ACTIVE- CHOCOLATE5 LBS,variation,48,instock,48,instock,0,95.99,95.99,no,no
745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,variation,91,instock,91,instock,0,95.99,99.99,SI,SI
713101732144,VEGANA ULTRA DE COCO 3 LBS IMPULSE,variation,5,outofstock,5,outofstock,0,78.99,85.99,SI,SI
850030689153,OPTIZINC REVIVE,simple,17,instock,17,instock,0,20.99,20.99,no,no
842595106572,C4 PERFORMANCE ENERGY 16OZ STRAWBERY WATTERMELON ICE,variation,70,instock,68,instock,-2,45.6,3.80,SI,SI
745560722039,L- CARNITINA 3500 MANGO ALEGRE IMPULSE,variation,0,outofstock,0,outofstock,0,29.99,29.99,no,no
748927063646,AMINO ENERGY WILD BERRY 270 G,variation,1,outofstock,1,outofstock,0,32.99,32.99,no,no
810139574361,VITAMINA- E 30 CAPSULAS,simple,21,instock,21,instock,0,19.99,19.99,no,no
748927062113,AMINO ENERGY BLUEBERRY LIMON 270 G,variation,4,outofstock,4,outofstock,0,32.99,32.99,no,no
850044753857,PROTEINA DE 4.8 LB VAINILLA PRIMEVAL LABS,variation,47,instock,46,instock,-1,74.99,74.99,no,SI
850046504723,"TRIBULUS 1400, 90 CAPSULAS NUTREX",simple,0,outofstock,0,outofstock,0,29.99,29.99,no,no
810121056707,ISOJECT OATMEAL COOKIE 1.76 LBS ISOJET EVOGEN,variation,1,outofstock,1,outofstock,0,58.99,58.99,no,no
842595106619,C4 PERFORMANCE ENERGY 16OZ ARCTIC SNOW CONE,variation,12,instock,12,instock,0,3.80,3.80,no,no
748927069068,AMINO ENERGY TROPICAL SUNRISE 270 G,variation,0,outofstock,0,outofstock,0,32.99,32.99,no,no
810121057988,AMINO K.E.M JUICY GRAPE-EVOGEN,variation,4,outofstock,4,outofstock,0,45.99,45.99,no,no
703556204938,CREATINA STIM PRO 52 SERV. ORANGE IMPULSE,variation,7,instock,7,instock,0,32.99,32.99,no,no
829263210137,CATEGORY 5 - CREATINA POWDER STIM FREE PREWORKOUT - MUSCLEOLOGY,simple,27,instock,27,instock,0,34.99,34.99,no,no
850049150651,INT-WHEY-BLEND-COOKIES-CREAM-F L - 5LB (PROTEINA BLEND),variation,1,outofstock,1,outofstock,0,99.99,99.99,no,no
810121057971,EVP 3D CITRUS CANDY- EVOGEN,variation,10,instock,10,instock,0,49.99,49.99,no,no
7503018110578,LEAN GAINER 12 LIBRAS DUTCH CHOCOLATE,variation,0,outofstock,0,outofstock,0,79.99,79.99,no,no
799142775425,BODY RESTORE 60 CAPSULAS- LANDERFIT,simple,19,instock,19,instock,0,22.99,22.99,no,no
810014679570,YOHIMBINE120 CAPSULAS,simple,71,instock,71,instock,0,21.99,21.99,no,no
745560722030,L- CARNITINA 3500 PIÑA COLADA IMPULSE,variation,10,instock,10,instock,0,29.99,29.99,no,no
850030689214,MULTI VITAMIN REVIVE,simple,5,outofstock,5,outofstock,0,44.99,44.99,no,no
842595135558,C4 PERFORMANCE 16OZ TROPICAL TUNDRA FROST,variation,3,outofstock,3,outofstock,0,45.6,3.80,SI,SI
842595121759,C4 PERFORMANCE ENERGY 16OZ STRAWBERRY BLAST,variation,50,instock,49,instock,-1,45.6,3.80,SI,SI
