id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,old_price,new_price,tipo_cambio
19781,19778,variation,859400007337,PROTEINA ISOFIT CHOCOLATE SHAKE 30 SERV. NUTREX,50,49,instock,instock,True,59.99,59.99,stock+/-
19085,19081,variation,748927060607,AMINO ENERGY RTD SPARLING AE JUCY STRAWERRY OPTIMUN NUTRICION,68,62,instock,instock,True,43.2,3.60,stock+/-
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,354,350,instock,instock,True,43.2,3.60,stock+/-
9203,0,simple,799142775395,MUSCLE PUMP FRUIT PUNCH 30 SERV LANDERFIT,4,3,outofstock,outofstock,True,29.99,29.99,stock+/-
21456,0,simple,810069201535,ANGRY SUPLEMENTS CREATINA 300 MG,553,551,instock,instock,True,24.99,24.99,stock+/-
19801,19800,variation,850026029079,WHEY 100 % CHOCOLATE 2 LBS 26 SERVING NUTREX,79,78,instock,instock,True,48.99,48.99,stock+/-
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,127,125,instock,instock,True,57.6,4.00,stock+/-
13114,0,simple,850026029925,CREATINA MONOHIDRATE 200 SERVING NUTREX,336,333,instock,instock,True,44.99,44.99,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,312,308,instock,instock,True,43.2,3.60,stock+/-
20467,20464,variation,842595131291,C4 PERFORMANCE 16OZ HAWAIIAN PINEAPLE,2733,2725,instock,instock,True,45.6,3.80,stock+/-
20473,20464,variation,842595134971,C4 PERFORMANCE ENERGY 16OZ GREEN APPLE JOLLY RANCHER,64,63,instock,instock,True,45.6,3.80,stock+/-
19010,19008,variation,612590415838,PREMIUN WHEY LANDERFIT CHOCOLATE 26 SERVING,19,18,instock,instock,True,38.99,38.99,stock+/-
11853,0,simple,817189029032,CREATINA MICRONIZADA MONOHIDRATADA 60SERV. EVOGEN,29,27,instock,instock,True,29.99,29.99,stock+/-
18911,18910,variation,812135021665,XTEND ORIGINAL 90 SERV. ITALIAN BLOOD ORANGE,13,12,instock,instock,True,59.99,59.99,stock+/-
18187,18186,variation,745560722138,PROLIVE BIO5 VAINILLA DE 5 LB IMPULSE,66,65,instock,instock,True,95.99,95.99,stock+/-
20445,20442,variation,842595131741,C4 PERFORMANCE 16OZ ATOMIC GRAPE,28,27,instock,instock,True,45.6,3.80,stock+/-
20466,20464,variation,842595106572,C4 PERFORMANCE ENERGY 16OZ STRAWBERY WATTERMELON ICE,78,76,instock,instock,True,45.6,3.80,stock+/-
14415,0,simple,703556204785,CORESHIELD -XR MULTIVITAMINAS,56,55,instock,instock,True,24.99,24.99,stock+/-
21457,0,simple,850057175646,BUM ESENCIAL PERFORMANCE NO-STIM BLUE RATHBERRY,240,243,instock,instock,True,49.99,49.99,stock+/-
21547,21545,variation,650076635202,BCCA GRAPE FLAVOR 30 SERVING,86,85,instock,instock,True,29.99,29.99,stock+/-
18858,18854,variation,713101732007,PROLIVE BIO5 SUNDEY CARAMEL DE 6 LB IMPULSE,52,57,instock,instock,True,106.99,106.99,stock+/-
140,0,simple,811213027513,BPI MICRONIZED CREATINA 600G UNFLAVORED,105,104,instock,instock,True,41.96,41.96,stock+/-
20478,20464,variation,842595134964,C4 PERFORMANCE ENERGY 16OZ WATERMELON JOLLY RANCHER,35,33,instock,instock,True,45.6,3.80,stock+/-
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1733,1729,instock,instock,True,24.99,24.99,stock+/-
19086,19081,variation,748927062748,AMINO ENERGY SPARLING AE MANGO PINIAPLE LIMONADE OPTIMUN NUTRICION,335,327,instock,instock,True,43.2,3.60,stock+/-
20407,11808,variation,891597006137,RTD CARNIVOR 500ML FRUIT CEREAL (MUSCLE MEDS),707,706,instock,instock,True,57.6,5.00,stock+/-
18191,18186,variation,745560722176,PROLIVE BIO5 COOKIS AND CREAM DE 5LB IMPULSE,89,88,instock,instock,True,95.99,95.99,stock+/-
18192,18186,variation,745560722152,PROLIVE BIO5 DE CHOCOLATE 5 LBS IMPULSE,232,227,instock,instock,True,95.99,95.99,stock+/-
9200,0,simple,612590416019,"OMEGA 3, ACEITE DE PESCADO LANDERFIT",92,91,instock,instock,True,21.99,21.99,stock+/-
20449,20442,variation,842595135558,C4 PERFORMANCE 16OZ TROPICAL TUNDRA FROST,44,42,instock,instock,True,45.6,3.80,stock+/-
21335,0,simple,817189020510,ISOJET VAINILLA BEAN 1.85 LBS 28 SERVING EVOGEN,17,16,instock,instock,True,58.99,58.99,stock+/-
11830,0,simple,748927023848,CREATINA ON POWDER MICRONISADA,366,365,instock,instock,True,39.99,39.99,stock+/-
18871,18869,variation,745560722039,L- CARNITINA 3500 MANGO ALEGRE IMPULSE,3,1,outofstock,outofstock,True,29.99,29.99,stock+/-
20447,20442,variation,842595131727,C4 PERFORMANCE 16OZ ELECTRIC SOUR APPLE,56,55,instock,instock,True,45.6,3.80,stock+/-
18892,18887,variation,703556204938,CREATINA STIM PRO 52 SERV. ORANGE IMPULSE,16,15,instock,instock,True,32.99,32.99,stock+/-
9602,0,simple,850039445668,RAW-ESSENTIAL - PRE-WORKOUT ORANGE 30 SERVING,796,794,instock,instock,True,47.99,47.99,stock+/-
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,350,348,instock,instock,True,43.2,3.60,stock+/-
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,388,386,instock,instock,True,43.2,3.60,stock+/-
21626,21625,variation,705016354207,ISO 100 FRUITY PEBBLES 20 SERV. 1.6 LBS 24 SERVING DYMATIZE,388,386,instock,instock,True,54.99,54.99,stock+/-
20385,19183,variation,705016353217,ISO 100 VAINILLA 5 LBS DYMATIZE,157,155,instock,instock,True,140,140.00,stock+/-
19793,19790,variation,859400007580,ISOFIT CHOCOLATE SHAKE 70 SERV 5 LBS NUTREX,1,0,outofstock,outofstock,True,84.99,84.99,stock+/-
9723,0,simple,666222097404,SUPER FAT BURNER + (MHP),71,68,instock,instock,True,19.99,19.99,stock+/-
21455,0,simple,650076635219,CREATINA 80 SERVING UNFLAVORED,453,450,instock,instock,True,29.99,29.99,stock+/-
21121,21118,variation,703556204907,AMINO ESENCIAL 52 SERVING PINA COLADA IMPULSE,2,1,outofstock,outofstock,True,32.99,32.99,stock+/-
20406,11808,variation,891597004034,RTD CARNIVOR 500ML CHOCOLATE (MUSCLE MEDS),720,719,instock,instock,True,57.6,5.00,stock+/-
18978,18977,variation,850044753833,PROTEINA DE 4.8 LB COOKIE & CREAM PRIMEVAL LABS,61,60,instock,instock,True,74.99,74.99,stock+/-
18190,18186,variation,745560722145,PROLIVE BIO5 STRAWBERRY ICE CREAN 5 LBS IMPULSE,115,114,instock,instock,True,95.99,95.99,stock+/-
21460,0,simple,650076635226,GLUTAMINE 80SERVING UNFLAVORED,478,483,instock,instock,True,29.99,29.99,stock+/-
20465,20464,variation,842595111071,C4 PERFORMANCE16OZ CHERRYLIMEADE,94,93,instock,instock,True,45.6,3.80,stock+/-
128,0,simple,703556204808,COLAGENO DR. JOINT PROFESSIONAL JOINT SUPPORT TUTTI FRUTTI 52 SERV. IMPULSE,52,51,instock,instock,True,52.99,52.99,stock+/-
21394,21391,variation,811662029502,MASS EXTREME 2500 COOKIES & CREAM MUTANT,58,57,instock,instock,True,49.99,49.99,stock+/-
108,0,simple,745560722015,"CREATINE SUPER ATP, 80 SERVS). 400G (UNFLAVORED) (CREATINA)",21,20,instock,instock,True,29.99,29.99,stock+/-
18907,18903,variation,810390028320,ALPHA AMINO 30 SERV. FRUIT PUNCH CELLUCOR,7,6,outofstock,instock,True,29.99,29.99,stock+/-
20446,20442,variation,842595135541,C4 PERFORMANCE CHERRY BOMB FROST,26,25,instock,instock,True,45.6,3.80,stock+/-
